시도,시군구,연령,성별,전체대상자수,전체수검자수,위암대상자수,위암수검자수,대장암대상자수,대장암수검자수,간암대상자수,간암수검자수,유방암대상자수,유방암수검자수,자궁경부암대상자수,자궁경부암수검자수,폐암대상자수,폐암수검자수
강원도,태백시,85세 이상,여자,423,80,178,31,418,75,4,0,173,26,173,15,,
강원도,속초시,20-24세,여자,799,272,,,,,,,,,799,272,,
강원도,속초시,25-29세,여자,533,321,,,,,,,,,533,321,,
강원도,속초시,30-34세,여자,972,596,,,,,,,,,972,596,,
강원도,속초시,35-39세,여자,841,566,,,,,,,,,841,566,,
강원도,속초시,40-44세,남자,1521,928,1475,882,,,107,87,,,,,,
강원도,속초시,40-44세,여자,1604,1248,1427,855,,,78,63,1469,992,1477,1006,,
강원도,속초시,45-49세,남자,1205,743,1116,674,,,150,102,,,,,,
강원도,속초시,45-49세,여자,1381,1106,1171,745,,,134,103,1193,840,1213,848,,
강원도,속초시,50-54세,남자,3028,1467,1834,1048,2879,991,184,137,,,,,48,32
강원도,속초시,50-54세,여자,3305,1976,2000,1213,3079,1176,150,115,2014,1345,2036,1346,5,4
강원도,속초시,55-59세,남자,2759,1225,1218,702,2653,925,165,131,,,,,112,74
강원도,속초시,55-59세,여자,2910,1629,1322,879,2774,1145,112,89,1318,914,1323,911,3,2
강원도,속초시,60-64세,남자,2926,1566,1794,1099,2761,1161,152,118,,,,,196,137
강원도,속초시,60-64세,여자,3352,2105,2039,1360,3123,1449,136,114,2013,1374,2028,1365,10,6
강원도,속초시,65-69세,남자,2198,1199,961,652,2092,949,106,76,,,,,96,68
강원도,속초시,65-69세,여자,2374,1410,1032,731,2263,1071,97,83,1006,708,1002,682,3,3
강원도,속초시,70-74세,남자,1253,784,778,527,1170,619,52,40,,,,,37,26
강원도,속초시,70-74세,여자,1568,956,959,636,1483,727,57,42,949,580,946,555,,
강원도,속초시,75-79세,남자,1017,580,435,275,984,492,35,25,,,,,,
강원도,속초시,75-79세,여자,1382,614,605,319,1338,495,34,27,583,274,582,258,,
강원도,속초시,80-84세,남자,664,318,412,199,631,265,16,11,,,,,,
강원도,속초시,80-84세,여자,997,331,604,182,958,261,26,10,589,146,590,142,,
강원도,속초시,85세 이상,남자,312,69,131,31,308,62,8,4,,,,,,
강원도,속초시,85세 이상,여자,817,101,398,36,807,76,18,6,394,18,395,18,,
강원도,삼척시,20-24세,여자,843,296,,,,,,,,,843,296,,
강원도,삼척시,25-29세,여자,400,239,,,,,,,,,400,239,,
강원도,삼척시,30-34세,여자,601,373,,,,,,,,,601,373,,
강원도,삼척시,35-39세,여자,539,342,,,,,,,,,539,342,,
강원도,삼척시,40-44세,남자,1140,667,1108,639,,,87,63,,,,,,
강원도,삼척시,40-44세,여자,1005,754,912,580,,,58,45,918,599,937,605,,
강원도,삼척시,45-49세,남자,1008,589,936,532,,,129,87,,,,,,
강원도,삼척시,45-49세,여자,926,685,812,506,,,69,51,816,544,819,512,,
강원도,삼척시,50-54세,남자,2359,1146,1444,797,2281,899,155,110,,,,,56,24
강원도,삼척시,50-54세,여자,1996,1186,1247,794,1913,908,100,77,1259,844,1256,783,,
강원도,삼척시,55-59세,남자,2230,1063,875,568,2149,878,143,112,,,,,102,57
강원도,삼척시,55-59세,여자,2083,1212,971,694,1989,956,65,53,955,696,948,645,6,3
강원도,삼척시,60-64세,남자,2538,1440,1545,1008,2390,1157,131,97,,,,,151,77
강원도,삼척시,60-64세,여자,2712,1887,1770,1324,2536,1515,99,86,1784,1353,1727,1244,4,2
강원도,삼척시,65-69세,남자,2001,1164,903,658,1908,1004,100,68,,,,,64,44
강원도,삼척시,65-69세,여자,2127,1289,1006,767,2030,1075,91,72,1001,773,973,701,1,1
강원도,삼척시,70-74세,남자,1440,949,895,663,1355,796,62,47,,,,,44,25
강원도,삼척시,70-74세,여자,1590,961,975,684,1522,805,46,30,957,675,927,576,1,1
강원도,삼척시,75-79세,남자,1096,577,500,344,1045,498,38,25,,,,,,
강원도,삼척시,75-79세,여자,1548,684,719,438,1496,566,42,20,715,413,666,291,,
강원도,삼척시,80-84세,남자,729,325,440,221,688,282,21,10,,,,,,
강원도,삼척시,80-84세,여자,1313,473,806,322,1279,367,25,14,794,291,771,190,,
강원도,삼척시,85세 이상,남자,431,118,216,70,422,99,7,3,,,,,,
강원도,삼척시,85세 이상,여자,1095,148,493,70,1082,106,8,1,485,50,480,35,,
강원도,홍천군,20-24세,여자,585,194,,,,,,,,,585,194,,
강원도,홍천군,25-29세,여자,366,189,,,,,,,,,366,189,,
강원도,홍천군,30-34세,여자,653,389,,,,,,,,,653,389,,
강원도,홍천군,35-39세,여자,532,327,,,,,,,,,532,327,,
강원도,홍천군,40-44세,남자,1049,603,1029,583,,,55,36,,,,,,
강원도,홍천군,40-44세,여자,1010,724,945,566,,,34,24,931,540,940,590,,
강원도,홍천군,45-49세,남자,899,551,862,522,,,64,47,,,,,,
강원도,홍천군,45-49세,여자,835,621,756,505,,,51,39,727,462,729,478,,
강원도,홍천군,50-54세,남자,2259,1002,1422,808,2182,695,74,52,,,,,37,7
강원도,홍천군,50-54세,여자,2152,1224,1336,859,2016,780,69,54,1317,806,1347,836,,
강원도,홍천군,55-59세,남자,2744,1179,1170,729,2632,875,95,70,,,,,110,26
강원도,홍천군,55-59세,여자,2483,1296,1150,814,2359,904,57,46,1120,762,1104,746,1,0
강원도,홍천군,60-64세,남자,3282,1780,2123,1386,3071,1327,115,83,,,,,200,63
강원도,홍천군,60-64세,여자,3395,2140,2225,1611,3161,1546,76,59,2190,1548,2155,1425,5,0
강원도,홍천군,65-69세,남자,2787,1436,1166,841,2667,1174,101,72,,,,,100,38
강원도,홍천군,65-69세,여자,2566,1397,1187,906,2428,1070,55,42,1139,830,1098,738,2,1
강원도,홍천군,70-74세,남자,1520,946,978,712,1403,731,46,35,,,,,56,17
강원도,홍천군,70-74세,여자,1509,910,973,695,1417,679,26,17,945,609,918,510,1,0
강원도,홍천군,75-79세,남자,1228,623,523,381,1191,526,32,23,,,,,,
강원도,홍천군,75-79세,여자,1549,649,716,440,1502,512,24,15,684,360,649,274,,
강원도,홍천군,80-84세,남자,995,390,610,306,952,294,26,10,,,,,,
강원도,홍천군,80-84세,여자,1464,494,925,385,1417,341,16,8,897,296,866,186,,
강원도,홍천군,85세 이상,남자,474,95,215,69,462,75,5,2,,,,,,
강원도,홍천군,85세 이상,여자,1171,183,543,109,1161,139,14,2,527,74,513,37,,
강원도,횡성군,20-24세,여자,350,118,,,,,,,,,350,118,,
강원도,횡성군,25-29세,여자,231,122,,,,,,,,,231,122,,
강원도,횡성군,30-34세,여자,355,208,,,,,,,,,355,208,,
강원도,횡성군,35-39세,여자,323,204,,,,,,,,,323,204,,
강원도,횡성군,40-44세,남자,615,310,599,299,,,31,19,,,,,,
강원도,횡성군,40-44세,여자,580,429,517,311,,,20,16,525,308,505,293,,
강원도,횡성군,45-49세,남자,548,297,525,283,,,36,22,,,,,,
강원도,횡성군,45-49세,여자,510,398,431,282,,,33,24,431,284,427,263,,
강원도,횡성군,50-54세,남자,1622,706,1035,547,1560,466,75,39,,,,,29,14
강원도,횡성군,50-54세,여자,1439,855,918,547,1339,510,55,29,910,572,891,511,1,0
강원도,횡성군,55-59세,남자,1859,728,791,446,1795,538,64,39,,,,,61,27
강원도,횡성군,55-59세,여자,1738,918,817,556,1643,616,42,32,786,516,739,431,5,2
강원도,횡성군,60-64세,남자,2442,1293,1578,953,2280,918,96,59,,,,,145,56
강원도,횡성군,60-64세,여자,2416,1492,1534,1047,2264,1008,75,56,1518,1012,1432,740,1,1
강원도,횡성군,65-69세,남자,2078,1027,918,637,1966,775,86,44,,,,,75,30
강원도,횡성군,65-69세,여자,1908,1012,820,592,1794,727,53,35,803,556,744,400,2,1
강원도,횡성군,70-74세,남자,1176,683,754,527,1100,508,34,16,,,,,48,14
강원도,횡성군,70-74세,여자,1138,648,724,478,1080,451,30,21,696,391,655,232,1,0
강원도,횡성군,75-79세,남자,990,489,464,314,950,383,24,16,,,,,,
강원도,횡성군,75-79세,여자,1169,474,531,326,1130,313,21,7,497,236,466,141,,
강원도,횡성군,80-84세,남자,791,292,501,216,750,203,13,5,,,,,,
강원도,횡성군,80-84세,여자,1059,333,677,243,1017,204,16,7,644,136,636,67,,
강원도,횡성군,85세 이상,남자,358,77,144,37,351,66,4,1,,,,,,
강원도,횡성군,85세 이상,여자,899,137,408,57,892,112,3,1,398,33,388,11,,
강원도,영월군,20-24세,여자,370,115,,,,,,,,,370,115,,
강원도,영월군,25-29세,여자,178,91,,,,,,,,,178,91,,
강원도,영월군,30-34세,여자,255,156,,,,,,,,,255,156,,
강원도,영월군,35-39세,여자,242,169,,,,,,,,,242,169,,
강원도,영월군,40-44세,남자,515,273,499,260,,,29,21,,,,,,
강원도,영월군,40-44세,여자,485,362,426,257,,,17,12,432,276,445,290,,
강원도,영월군,45-49세,남자,526,309,512,301,,,26,15,,,,,,
강원도,영월군,45-49세,여자,504,390,441,279,,,25,18,440,283,450,306,,
강원도,영월군,50-54세,남자,1476,639,913,487,1424,466,59,38,,,,,36,16
강원도,영월군,50-54세,여자,1204,660,739,459,1148,414,38,26,733,458,743,474,2,1
강원도,영월군,55-59세,남자,1596,636,683,381,1546,497,45,18,,,,,70,41
강원도,영월군,55-59세,여자,1389,766,628,434,1327,577,34,26,603,420,597,391,,
강원도,영월군,60-64세,남자,1895,1010,1169,739,1792,795,64,48,,,,,104,55
강원도,영월군,60-64세,여자,1834,1097,1151,778,1744,822,38,29,1135,787,1119,719,4,1
강원도,영월군,65-69세,남자,1590,798,684,457,1519,659,49,28,,,,,63,37
강원도,영월군,65-69세,여자,1509,814,711,498,1455,681,30,19,691,458,656,395,1,1
강원도,영월군,70-74세,남자,965,555,611,410,907,441,21,13,,,,,28,16
강원도,영월군,70-74세,여자,1080,610,685,453,1039,482,18,13,676,421,655,357,2,2
강원도,영월군,75-79세,남자,803,374,341,210,786,328,13,10,,,,,,
강원도,영월군,75-79세,여자,1070,456,462,287,1045,384,15,9,436,249,418,191,,
강원도,영월군,80-84세,남자,606,205,354,146,587,174,7,2,,,,,,
강원도,영월군,80-84세,여자,956,271,588,181,930,216,12,6,570,139,562,108,,
강원도,영월군,85세 이상,남자,308,51,141,23,302,45,4,1,,,,,,
강원도,영월군,85세 이상,여자,655,71,302,26,651,60,5,2,298,22,294,16,,
강원도,평창군,20-24세,여자,313,99,,,,,,,,,313,99,,
강원도,평창군,25-29세,여자,212,115,,,,,,,,,212,115,,
강원도,평창군,30-34세,여자,313,174,,,,,,,,,313,174,,
강원도,평창군,35-39세,여자,290,187,,,,,,,,,290,187,,
강원도,평창군,40-44세,남자,563,310,557,307,,,26,15,,,,,,
강원도,평창군,40-44세,여자,589,452,541,336,,,17,15,553,377,550,356,,
강원도,평창군,45-49세,남자,624,353,584,324,,,54,38,,,,,,
강원도,평창군,45-49세,여자,607,466,539,351,,,40,34,545,371,541,354,,
강원도,평창군,50-54세,남자,1541,704,970,538,1466,510,66,39,,,,,24,1
강원도,평창군,50-54세,여자,1355,804,863,579,1242,484,46,35,850,580,844,550,1,1
강원도,평창군,55-59세,남자,1695,717,733,460,1620,523,67,42,,,,,64,31
강원도,평창군,55-59세,여자,1543,777,700,489,1463,550,41,23,698,484,681,434,2,1
강원도,평창군,60-64세,남자,2183,1194,1386,917,2043,892,92,58,,,,,129,57
강원도,평창군,60-64세,여자,2115,1303,1339,931,1980,933,50,32,1344,960,1310,811,3,1
강원도,평창군,65-69세,남자,1779,925,784,573,1691,746,55,32,,,,,65,38
강원도,평창군,65-69세,여자,1664,930,791,577,1568,701,25,17,792,588,745,471,1,1
강원도,평창군,70-74세,남자,1058,634,673,478,989,492,30,19,,,,,44,20
강원도,평창군,70-74세,여자,1116,640,705,470,1065,486,24,14,698,451,659,320,2,1
강원도,평창군,75-79세,남자,874,441,411,276,838,345,33,16,,,,,,
강원도,평창군,75-79세,여자,1007,447,455,284,968,344,16,7,450,269,415,143,,
강원도,평창군,80-84세,남자,650,295,426,221,627,224,11,3,,,,,,
강원도,평창군,80-84세,여자,978,360,635,249,951,272,14,5,627,215,595,106,,
강원도,평창군,85세 이상,남자,284,60,126,35,279,45,3,1,,,,,,
강원도,평창군,85세 이상,여자,700,91,324,50,695,72,3,1,317,35,310,7,,
강원도,정선군,20-24세,여자,288,102,,,,,,,,,288,102,,
강원도,정선군,25-29세,여자,143,80,,,,,,,,,143,80,,
강원도,정선군,30-34세,여자,309,199,,,,,,,,,309,199,,
강원도,정선군,35-39세,여자,253,167,,,,,,,,,253,167,,
강원도,정선군,40-44세,남자,615,307,598,293,,,33,20,,,,,,
강원도,정선군,40-44세,여자,548,401,500,293,,,23,15,510,311,516,323,,
강원도,정선군,45-49세,남자,578,349,543,334,,,55,29,,,,,,
강원도,정선군,45-49세,여자,474,361,419,280,,,31,23,415,276,398,266,,
강원도,정선군,50-54세,남자,1481,666,908,483,1427,480,78,47,,,,,32,8
강원도,정선군,50-54세,여자,1122,667,707,462,1059,429,41,31,699,462,697,453,,
강원도,정선군,55-59세,남자,1473,672,637,388,1418,527,37,23,,,,,65,24
강원도,정선군,55-59세,여자,1320,717,597,403,1258,520,34,26,595,389,586,374,2,0
강원도,정선군,60-64세,남자,1829,1077,1117,741,1729,814,65,41,,,,,100,34
강원도,정선군,60-64세,여자,1762,1137,1103,792,1638,811,53,35,1086,762,1071,712,,
강원도,정선군,65-69세,남자,1454,912,645,473,1390,779,62,43,,,,,57,27
강원도,정선군,65-69세,여자,1344,809,601,462,1291,646,33,22,600,451,573,389,3,2
강원도,정선군,70-74세,남자,896,616,580,441,846,500,29,23,,,,,31,10
강원도,정선군,70-74세,여자,1055,703,673,514,999,553,32,26,667,465,641,387,,
강원도,정선군,75-79세,남자,787,473,345,242,764,412,14,5,,,,,,
강원도,정선군,75-79세,여자,988,512,453,285,959,422,24,7,425,220,407,151,,
강원도,정선군,80-84세,남자,501,264,322,182,475,213,13,8,,,,,,
강원도,정선군,80-84세,여자,791,336,512,237,768,270,12,3,496,174,476,100,,
강원도,정선군,85세 이상,남자,209,61,105,36,204,46,5,0,,,,,,
강원도,정선군,85세 이상,여자,583,103,261,44,576,89,4,0,259,31,251,16,,
강원도,철원군,20-24세,여자,436,116,,,,,,,,,436,116,,
강원도,철원군,25-29세,여자,339,180,,,,,,,,,339,180,,
강원도,철원군,30-34세,여자,561,293,,,,,,,,,561,293,,
강원도,철원군,35-39세,여자,385,226,,,,,,,,,385,226,,
강원도,철원군,40-44세,남자,748,375,737,363,,,35,24,,,,,,
강원도,철원군,40-44세,여자,724,488,659,356,,,23,13,680,408,672,397,,
강원도,철원군,45-49세,남자,635,344,604,325,,,65,36,,,,,,
강원도,철원군,45-49세,여자,574,405,526,322,,,33,16,520,346,508,326,,
강원도,철원군,50-54세,남자,1440,585,881,450,1391,395,57,26,,,,,27,4
강원도,철원군,50-54세,여자,1279,690,802,491,1203,446,47,28,811,520,806,491,,
강원도,철원군,55-59세,남자,1485,589,638,378,1435,465,44,24,,,,,55,9
강원도,철원군,55-59세,여자,1388,713,679,447,1307,520,27,18,678,475,664,441,,
강원도,철원군,60-64세,남자,1601,806,1029,661,1500,599,52,31,,,,,97,20
강원도,철원군,60-64세,여자,1635,912,1022,655,1517,654,44,31,1032,686,1002,627,3,0
강원도,철원군,65-69세,남자,1127,528,513,354,1068,411,43,27,,,,,40,9
강원도,철원군,65-69세,여자,1294,658,609,425,1228,505,26,8,594,415,578,377,1,0
강원도,철원군,70-74세,남자,832,462,552,356,779,362,24,11,,,,,29,4
강원도,철원군,70-74세,여자,952,508,617,373,884,351,20,15,605,363,591,312,1,0
강원도,철원군,75-79세,남자,769,312,359,215,732,252,14,6,,,,,,
강원도,철원군,75-79세,여자,1000,333,463,223,968,258,12,4,460,222,447,191,,
강원도,철원군,80-84세,남자,528,168,348,120,501,131,7,4,,,,,,
강원도,철원군,80-84세,여자,843,214,539,152,809,158,5,2,543,152,529,111,,
강원도,철원군,85세 이상,남자,220,45,107,27,214,35,6,2,,,,,,
강원도,철원군,85세 이상,여자,526,83,263,45,518,71,2,0,260,39,252,14,,
강원도,화천군,20-24세,여자,254,93,,,,,,,,,254,93,,
강원도,화천군,25-29세,여자,208,123,,,,,,,,,208,123,,
강원도,화천군,30-34세,여자,329,204,,,,,,,,,329,204,,
강원도,화천군,35-39세,여자,233,142,,,,,,,,,233,142,,
강원도,화천군,40-44세,남자,409,225,401,219,,,17,8,,,,,,
강원도,화천군,40-44세,여자,343,265,321,210,,,8,6,324,221,328,227,,
강원도,화천군,45-49세,남자,311,201,298,191,,,25,17,,,,,,
강원도,화천군,45-49세,여자,299,243,275,205,,,20,15,263,192,261,196,,
강원도,화천군,50-54세,남자,732,322,453,246,708,216,34,27,,,,,14,3
강원도,화천군,50-54세,여자,670,394,439,287,626,244,12,11,433,289,435,286,,
강원도,화천군,55-59세,남자,802,339,333,211,768,240,16,12,,,,,29,5
강원도,화천군,55-59세,여자,721,351,333,224,681,247,13,11,330,220,334,218,,
강원도,화천군,60-64세,남자,967,512,613,404,883,354,30,16,,,,,52,14
강원도,화천군,60-64세,여자,900,548,578,406,828,367,18,12,569,405,559,373,,
강원도,화천군,65-69세,남자,753,411,324,242,714,321,32,24,,,,,27,9
강원도,화천군,65-69세,여자,677,379,318,228,631,274,19,11,312,218,306,207,,
강원도,화천군,70-74세,남자,367,211,226,149,351,173,8,5,,,,,12,0
강원도,화천군,70-74세,여자,475,283,314,199,446,213,12,8,300,188,291,157,1,0
강원도,화천군,75-79세,남자,436,191,184,121,422,158,11,5,,,,,,
강원도,화천군,75-79세,여자,521,200,225,112,507,158,15,9,211,95,206,70,,
강원도,화천군,80-84세,남자,290,105,196,82,279,77,4,3,,,,,,
강원도,화천군,80-84세,여자,488,135,306,89,472,101,9,3,300,68,297,49,,
강원도,화천군,85세 이상,남자,147,25,65,14,145,21,,,,,,,,
강원도,화천군,85세 이상,여자,321,35,164,22,319,25,2,1,160,17,156,10,,
강원도,양구군,20-24세,여자,191,57,,,,,,,,,191,57,,
강원도,양구군,25-29세,여자,178,94,,,,,,,,,178,94,,
강원도,양구군,30-34세,여자,296,159,,,,,,,,,296,159,,
강원도,양구군,35-39세,여자,200,124,,,,,,,,,200,124,,
강원도,양구군,40-44세,남자,363,205,351,200,,,23,13,,,,,,
강원도,양구군,40-44세,여자,360,273,340,227,,,9,9,338,235,334,233,,
강원도,양구군,45-49세,남자,306,199,289,187,,,28,18,,,,,,
강원도,양구군,45-49세,여자,272,216,241,165,,,12,9,237,175,253,189,,
강원도,양구군,50-54세,남자,666,308,423,240,636,203,32,18,,,,,15,4
강원도,양구군,50-54세,여자,608,352,384,261,566,220,18,12,381,265,383,263,,
강원도,양구군,55-59세,남자,694,324,307,204,658,236,30,24,,,,,24,4
강원도,양구군,55-59세,여자,621,339,285,208,577,235,23,16,285,216,283,215,,
강원도,양구군,60-64세,남자,778,442,518,363,708,302,32,27,,,,,49,12
강원도,양구군,60-64세,여자,738,472,493,374,678,321,29,23,490,371,482,351,,
강원도,양구군,65-69세,남자,604,316,262,207,582,237,23,16,,,,,17,9
강원도,양구군,65-69세,여자,549,318,264,202,517,237,15,10,271,214,257,187,,
강원도,양구군,70-74세,남자,304,189,199,143,287,152,10,9,,,,,10,3
강원도,양구군,70-74세,여자,394,234,262,185,368,173,9,6,266,186,261,159,,
강원도,양구군,75-79세,남자,352,183,140,100,345,153,10,5,,,,,,
강원도,양구군,75-79세,여자,429,195,183,115,417,158,5,3,185,116,168,83,,
강원도,양구군,80-84세,남자,242,105,169,86,233,83,1,1,,,,,,
강원도,양구군,80-84세,여자,364,133,235,101,352,99,3,1,229,92,223,65,,
강원도,양구군,85세 이상,남자,119,36,59,22,116,29,2,1,,,,,,
강원도,양구군,85세 이상,여자,266,55,134,28,263,39,1,1,134,24,131,13,,
강원도,인제군,20-24세,여자,274,89,,,,,,,,,274,89,,
강원도,인제군,25-29세,여자,205,110,,,,,,,,,205,110,,
강원도,인제군,30-34세,여자,419,242,,,,,,,,,419,242,,
강원도,인제군,35-39세,여자,297,192,,,,,,,,,297,192,,
강원도,인제군,40-44세,남자,604,338,586,325,,,38,27,,,,,,
강원도,인제군,40-44세,여자,540,402,495,308,,,17,11,504,330,513,336,,
강원도,인제군,45-49세,남자,433,253,419,241,,,34,21,,,,,,
강원도,인제군,45-49세,여자,377,271,342,209,,,22,12,345,227,341,214,,
강원도,인제군,50-54세,남자,988,417,620,336,956,256,41,23,,,,,10,3
강원도,인제군,50-54세,여자,838,456,527,323,792,253,32,20,541,354,540,344,,
강원도,인제군,55-59세,남자,1118,400,475,282,1080,274,44,27,,,,,51,15
강원도,인제군,55-59세,여자,1060,507,518,340,993,319,38,30,518,346,505,324,1,1
강원도,인제군,60-64세,남자,1323,674,847,523,1222,446,63,41,,,,,86,32
강원도,인제군,60-64세,여자,1215,688,779,504,1130,458,29,22,780,524,763,485,4,3
강원도,인제군,65-69세,남자,961,419,411,272,914,313,24,11,,,,,26,10
